Noel,"Orbeetle-4,Thievul-4,Ludicolo-4,Liepard-4,Orbeetle-3,Thievul-3,Ludicolo-3,Liepard-3,Boltund-3,Tsareena-3,Vileplume-3,Manectric-3,Ninetales-3,Musharna-3,Crawdaunt-3,Hitmonlee-3,Hitmonchan-3,Hitmontop-3,Skuntank-3,Dusknoir-3,Seaking-3,Octillery-3,Basculin-3,Garbodor-3,Centiskorch-3,Gourgeist-3,Raichu-3,Appletun-1,Meowstic-1,Meowstic-2,Grimmsnarl-3,Sawk-3,Gothitelle-3,Reuniclus-3,Beheeyem-3,Drapion-3,Malamar-3,Maractus-3,Toxapex-3,Toxtricity-Amped-1,Toxtricity-Low Key-2,Heatmor-3,Rapidash-3,Oranguru-3,Passimian-3,Falinks-3,Grapploct-3,Pincurchin-3,Stonjourner-3,Rotom-Mow-1,Dracozolt-3,Boltund-4,Tsareena-4,Vileplume-4,Manectric-4,Ninetales-4,Musharna-4,Crawdaunt-4,Hitmonlee-4,Hitmonchan-4,Hitmontop-4,Skuntank-4,Dusknoir-4,Seaking-4,Octillery-4,Basculin-4,Garbodor-4,Centiskorch-4,Gourgeist-4,Raichu-4,Appletun-2,Meowstic-3,Meowstic-4,Grimmsnarl-4,Sawk-4,Gothitelle-4,Reuniclus-4,Beheeyem-4,Drapion-4,Malamar-4,Maractus-4,Toxapex-4,Toxtricity-Low Key-3,Toxtricity-Amped-4,Heatmor-4,Rapidash-4,Oranguru-4,Passimian-4,Falinks-4,Grapploct-4,Pincurchin-4,Stonjourner-4,Rotom-Mow-2,Dracozolt-4"
Maya,"Rillaboom-4,Ludicolo-4,Shiftry-4,Tsareena-4,Rillaboom-3,Ludicolo-3,Shiftry-3,Tsareena-3,Vileplume-3,Bellossom-3,Roserade-3,Abomasnow-3,Gardevoir-3,Eldegoss-3,Cherrim-3,Alcremie-3,Ribombee-3,Ferrothorn-3,Gourgeist-3,Leafeon-3,Sylveon-3,Flapple-1,Appletun-1,Slurpuff-3,Aromatisse-3,Grimmsnarl-3,Hatterene-3,Weezing-3,Clefable-3,Togekiss-3,Whimsicott-3,Mawile-3,Maractus-3,Mimikyu-3,Rapidash-3,Trevenant-3,Shiinotic-3,Dhelmise-3,Rotom-Mow-1,Vileplume-4,Bellossom-4,Roserade-4,Abomasnow-4,Gardevoir-4,Eldegoss-4,Cherrim-4,Alcremie-4,Ribombee-4,Ferrothorn-4,Gourgeist-4,Leafeon-4,Sylveon-4,Flapple-2,Appletun-2,Slurpuff-4,Aromatisse-4,Grimmsnarl-4,Hatterene-4,Weezing-4,Clefable-4,Togekiss-4,Whimsicott-4,Mawile-4,Maractus-4,Mimikyu-4,Rapidash-4,Trevenant-4,Shiinotic-4,Dhelmise-4,Rotom-Mow-2"
York,"Orbeetle-4,Noctowl-4,Roserade-4,Claydol-4,Orbeetle-3,Noctowl-3,Roserade-3,Claydol-3,Musharna-3,Xatu-3,Bronzong-3,Gardevoir-3,Gallade-3,Gengar-3,Swoobat-3,Espeon-3,Glaceon-3,Meowstic-1,Meowstic-2,Wobbuffet-3,Cursola-3,Hatterene-3,Togekiss-3,Gothitelle-3,Reuniclus-3,Beheeyem-3,Malamar-3,Sigilyph-3,Polteageist-3,Indeedee-Male-1,Oranguru-3,Lunatone-3,Solrock-3,Frosmoth-3,Drampa-3,Mr. Rime-3,Darmanitan-3,Hydreigon-1,Musharna-4,Xatu-4,Bronzong-4,Gardevoir-4,Gallade-4,Gengar-4,Swoobat-4,Espeon-4,Glaceon-4,Meowstic-3,Meowstic-4,Wobbuffet-4,Cursola-4,Hatterene-4,Togekiss-4,Gothitelle-4,Reuniclus-4,Beheeyem-4,Malamar-4,Sigilyph-4,Polteageist-4,Indeedee-Male-3,Oranguru-4,Lunatone-4,Solrock-4,Frosmoth-4,Drampa-4,Mr. Rime-4,Darmanitan-4,Hydreigon-2"
Gelete,"Orbeetle-4,Noctowl-4,Roserade-4,Claydol-4,Orbeetle-3,Noctowl-3,Roserade-3,Claydol-3,Musharna-3,Xatu-3,Bronzong-3,Gardevoir-3,Gallade-3,Gengar-3,Swoobat-3,Espeon-3,Glaceon-3,Meowstic-1,Meowstic-2,Wobbuffet-3,Cursola-3,Hatterene-3,Togekiss-3,Gothitelle-3,Reuniclus-3,Beheeyem-3,Malamar-3,Sigilyph-3,Polteageist-3,Indeedee-Female-2,Oranguru-3,Lunatone-3,Solrock-3,Frosmoth-3,Drampa-3,Mr. Rime-3,Darmanitan-3,Hydreigon-1,Musharna-4,Xatu-4,Bronzong-4,Gardevoir-4,Gallade-4,Gengar-4,Swoobat-4,Espeon-4,Glaceon-4,Meowstic-3,Meowstic-4,Wobbuffet-4,Cursola-4,Hatterene-4,Togekiss-4,Gothitelle-4,Reuniclus-4,Beheeyem-4,Malamar-4,Sigilyph-4,Polteageist-4,Indeedee-Female-4,Oranguru-4,Lunatone-4,Solrock-4,Frosmoth-4,Drampa-4,Mr. Rime-4,Darmanitan-4,Hydreigon-2"
Savvas,"Butterfree-4,Vikavolt-4,Greedent-4,Cinccino-4,Butterfree-3,Vikavolt-3,Greedent-3,Cinccino-3,Bellossom-3,Galvantula-3,Crustle-3,Ninjask-3,Shedinja-3,Vespiquen-3,Eldegoss-3,Cherrim-3,Pyukumuku-3,Centiskorch-3,Alcremie-3,Ribombee-3,Flapple-1,Meowstic-1,Meowstic-2,Slurpuff-3,Aromatisse-3,Araquanid-3,Weezing-3,Clefable-3,Whimsicott-3,Escavalier-3,Accelgor-3,Mawile-3,Mimikyu-3,Qwilfish-3,Durant-3,Shiinotic-3,Morpeko-3,Ditto-3,Bellossom-4,Galvantula-4,Crustle-4,Ninjask-4,Shedinja-4,Vespiquen-4,Eldegoss-4,Cherrim-4,Pyukumuku-4,Centiskorch-4,Alcremie-4,Ribombee-4,Flapple-2,Meowstic-3,Meowstic-4,Slurpuff-4,Aromatisse-4,Araquanid-4,Weezing-4,Clefable-4,Whimsicott-4,Escavalier-4,Accelgor-4,Mawile-4,Mimikyu-4,Qwilfish-4,Durant-4,Shiinotic-4,Morpeko-4,Ditto-4"
Madi,"Butterfree-4,Vikavolt-4,Greedent-4,Cinccino-4,Butterfree-3,Vikavolt-3,Greedent-3,Cinccino-3,Bellossom-3,Galvantula-3,Crustle-3,Ninjask-3,Shedinja-3,Vespiquen-3,Eldegoss-3,Cherrim-3,Pyukumuku-3,Alcremie-3,Ribombee-3,Flapple-1,Meowstic-1,Meowstic-2,Slurpuff-3,Aromatisse-3,Araquanid-3,Weezing-3,Clefable-3,Whimsicott-3,Escavalier-3,Accelgor-3,Mawile-3,Mimikyu-3,Qwilfish-3,Durant-3,Shiinotic-3,Morpeko-3,Frosmoth-3,Ditto-3,Bellossom-4,Galvantula-4,Crustle-4,Ninjask-4,Shedinja-4,Vespiquen-4,Eldegoss-4,Cherrim-4,Pyukumuku-4,Alcremie-4,Ribombee-4,Flapple-2,Meowstic-3,Meowstic-4,Slurpuff-4,Aromatisse-4,Araquanid-4,Weezing-4,Clefable-4,Whimsicott-4,Escavalier-4,Accelgor-4,Mawile-4,Mimikyu-4,Qwilfish-4,Durant-4,Shiinotic-4,Morpeko-4,Frosmoth-4,Ditto-4"
Keanu,"Rillaboom-4,Cinderace-4,Inteleon-4,Arcanine-4,Rillaboom-3,Cinderace-3,Inteleon-3,Arcanine-3,Vanilluxe-3,Mamoswine-3,Kingler-3,Machamp-3,Gyarados-3,Milotic-3,Wishiwashi-3,Excadrill-3,Gigalith-3,Conkeldurr-3,Noivern-3,Flapple-1,Appletun-1,Sirfetch'd-3,Golisopod-3,Togekiss-3,Snorlax-3,Rhyperior-3,Escavalier-3,Beartic-3,Copperajah-3,Flygon-3,Haxorus-3,Dhelmise-3,Lapras-3,Drampa-3,Turtonator-3,Darmanitan-3,Duraludon-3,Dracozolt-3,Dracovish-3,Charizard-1,Silvally-1,Tyranitar-1,Hydreigon-1,Goodra-1,Kommo-o-1,Dragapult-1,Vanilluxe-4,Mamoswine-4,Kingler-4,Machamp-4,Gyarados-4,Milotic-4,Wishiwashi-4,Excadrill-4,Gigalith-4,Conkeldurr-4,Noivern-4,Flapple-2,Appletun-2,Sirfetch'd-4,Golisopod-4,Togekiss-4,Snorlax-4,Rhyperior-4,Escavalier-4,Beartic-4,Copperajah-4,Flygon-4,Haxorus-4,Dhelmise-4,Lapras-4,Drampa-4,Turtonator-4,Darmanitan-4,Duraludon-4,Dracozolt-4,Dracovish-4,Charizard-2,Silvally-2,Tyranitar-2,Hydreigon-2,Goodra-2,Kommo-o-2,Dragapult-2"
Hertz,"Inteleon-4,Ludicolo-4,Drednaw-4,Pelipper-4,Inteleon-3,Ludicolo-3,Drednaw-3,Pelipper-3,Kingler-3,Quagsire-3,Crawdaunt-3,Seismitoad-3,Gyarados-3,Seaking-3,Octillery-3,Cloyster-3,Milotic-3,Basculin-3,Wishiwashi-3,Pyukumuku-3,Barraskewda-3,Vaporeon-3,Jolteon-3,Flareon-3,Espeon-3,Umbreon-3,Leafeon-3,Glaceon-3,Sylveon-3,Araquanid-3,Lanturn-3,Whiscash-3,Gastrodon-3,Golisopod-3,Barbaracle-3,Qwilfish-3,Jellicent-3,Toxapex-3,Cramorant-3,Mantine-3,Wailord-3,Rotom-Wash-1,Dracovish-3,Arctovish-3,Kingler-4,Quagsire-4,Crawdaunt-4,Seismitoad-4,Gyarados-4,Seaking-4,Octillery-4,Cloyster-4,Milotic-4,Basculin-4,Wishiwashi-4,Pyukumuku-4,Barraskewda-4,Vaporeon-4,Jolteon-4,Flareon-4,Espeon-4,Umbreon-4,Leafeon-4,Glaceon-4,Sylveon-4,Araquanid-4,Lanturn-4,Whiscash-4,Gastrodon-4,Golisopod-4,Barbaracle-4,Qwilfish-4,Jellicent-4,Toxapex-4,Cramorant-4,Mantine-4,Wailord-4,Rotom-Wash-2,Dracovish-4,Arctovish-4"
Raise,"Inteleon-4,Greedent-4,Unfezant-4,Obstagoon-4,Inteleon-3,Greedent-3,Unfezant-3,Obstagoon-3,Dubwool-3,Boltund-3,Diggersby-3,Cinccino-3,Bewear-3,Ninjask-3,Drifblim-3,Dugtrio-3,Noivern-3,Barraskewda-3,Ribombee-3,Vaporeon-3,Jolteon-3,Flareon-3,Espeon-3,Umbreon-3,Leafeon-3,Glaceon-3,Sylveon-3,Wobbuffet-3,Lanturn-3,Throh-3,Snorlax-3,Accelgor-3,Braviary-3,Weavile-3,Copperajah-3,Heliolisk-3,Indeedee-Male-1,Wailord-3,Drampa-3,Ditto-3,Silvally-1,Dragapult-1,Dubwool-4,Boltund-4,Diggersby-4,Cinccino-4,Bewear-4,Ninjask-4,Drifblim-4,Dugtrio-4,Noivern-4,Barraskewda-4,Ribombee-4,Vaporeon-4,Jolteon-4,Flareon-4,Espeon-4,Umbreon-4,Leafeon-4,Glaceon-4,Sylveon-4,Wobbuffet-4,Lanturn-4,Throh-4,Snorlax-4,Accelgor-4,Braviary-4,Weavile-4,Copperajah-4,Heliolisk-4,Indeedee-Male-3,Wailord-4,Drampa-4,Ditto-4,Silvally-2,Dragapult-2"
Madlyn,"Inteleon-4,Greedent-4,Unfezant-4,Obstagoon-4,Inteleon-3,Greedent-3,Unfezant-3,Obstagoon-3,Dubwool-3,Boltund-3,Diggersby-3,Cinccino-3,Bewear-3,Ninjask-3,Drifblim-3,Dugtrio-3,Noivern-3,Barraskewda-3,Ribombee-3,Vaporeon-3,Jolteon-3,Flareon-3,Espeon-3,Umbreon-3,Leafeon-3,Glaceon-3,Sylveon-3,Wobbuffet-3,Lanturn-3,Throh-3,Snorlax-3,Accelgor-3,Braviary-3,Weavile-3,Copperajah-3,Heliolisk-3,Indeedee-Female-2,Wailord-3,Drampa-3,Ditto-3,Silvally-1,Dragapult-1,Dubwool-4,Boltund-4,Diggersby-4,Cinccino-4,Bewear-4,Ninjask-4,Drifblim-4,Dugtrio-4,Noivern-4,Barraskewda-4,Ribombee-4,Vaporeon-4,Jolteon-4,Flareon-4,Espeon-4,Umbreon-4,Leafeon-4,Glaceon-4,Sylveon-4,Wobbuffet-4,Lanturn-4,Throh-4,Snorlax-4,Accelgor-4,Braviary-4,Weavile-4,Copperajah-4,Heliolisk-4,Indeedee-Female-4,Wailord-4,Drampa-4,Ditto-4,Silvally-2,Dragapult-2"
Cornelius,"Corviknight-4,Glalie-4,Shiftry-4,Drednaw-4,Corviknight-3,Shiftry-3,Drednaw-3,Vanilluxe-3,Glalie-3,Claydol-3,Mudsdale-3,Crustle-3,Klinklang-3,Bronzong-3,Drifblim-3,Coalossal-3,Dugtrio-3,Excadrill-3,Gigalith-3,Steelix-3,Perrserker-3,Ferrothorn-3,Stunfisk-3,Shuckle-3,Gastrodon-3,Barbaracle-3,Bisharp-3,Sudowoodo-3,Rhyperior-3,Escavalier-3,Mawile-3,Lucario-3,Copperajah-3,Sandaconda-3,Hippowdon-3,Durant-3,Heliolisk-3,Aegislash-3,Lunatone-3,Solrock-3,Togedemaru-3,Stonjourner-3,Duraludon-3,Silvally-1,Tyranitar-1,Vanilluxe-4,Claydol-4,Mudsdale-4,Crustle-4,Klinklang-4,Bronzong-4,Drifblim-4,Coalossal-4,Dugtrio-4,Excadrill-4,Gigalith-4,Steelix-4,Perrserker-4,Ferrothorn-4,Stunfisk-4,Shuckle-4,Gastrodon-4,Barbaracle-4,Bisharp-4,Sudowoodo-4,Rhyperior-4,Escavalier-4,Mawile-4,Lucario-4,Copperajah-4,Sandaconda-4,Hippowdon-4,Durant-4,Heliolisk-4,Aegislash-4,Lunatone-4,Solrock-4,Togedemaru-4,Stonjourner-4,Duraludon-4,Silvally-2,Tyranitar-2"
Ann,"Corviknight-4,Drednaw-4,Claydol-4,Mudsdale-4,Corviknight-3,Drednaw-3,Claydol-3,Mudsdale-3,Crustle-3,Klinklang-3,Bronzong-3,Coalossal-3,Dugtrio-3,Excadrill-3,Gigalith-3,Steelix-3,Perrserker-3,Ferrothorn-3,Stunfisk-3,Shuckle-3,Gastrodon-3,Barbaracle-3,Bisharp-3,Sudowoodo-3,Rhyperior-3,Escavalier-3,Mawile-3,Lucario-3,Copperajah-3,Sandaconda-3,Hippowdon-3,Durant-3,Heliolisk-3,Aegislash-3,Lunatone-3,Solrock-3,Togedemaru-3,Stonjourner-3,Duraludon-3,Tyranitar-1,Crustle-4,Klinklang-4,Bronzong-4,Coalossal-4,Dugtrio-4,Excadrill-4,Gigalith-4,Steelix-4,Perrserker-4,Ferrothorn-4,Stunfisk-4,Shuckle-4,Gastrodon-4,Barbaracle-4,Bisharp-4,Sudowoodo-4,Rhyperior-4,Escavalier-4,Mawile-4,Lucario-4,Copperajah-4,Sandaconda-4,Hippowdon-4,Durant-4,Heliolisk-4,Aegislash-4,Lunatone-4,Solrock-4,Togedemaru-4,Stonjourner-4,Duraludon-4,Tyranitar-2"
Davis,"Rillaboom-4,Cinderace-4,Inteleon-4,Greedent-4,Rillaboom-3,Cinderace-3,Inteleon-3,Greedent-3,Unfezant-3,Obstagoon-3,Dubwool-3,Diggersby-3,Cinccino-3,Galvantula-3,Eldegoss-3,Cherrim-3,Alcremie-3,Ribombee-3,Vaporeon-3,Jolteon-3,Flareon-3,Espeon-3,Umbreon-3,Leafeon-3,Glaceon-3,Sylveon-3,Aromatisse-3,Barbaracle-3,Clefable-3,Togekiss-3,Snorlax-3,Braviary-3,Mawile-3,Heliolisk-3,Indeedee-Male-1,Indeedee-Female-2,Morpeko-3,Drampa-3,Ditto-3,Silvally-1,Unfezant-4,Obstagoon-4,Dubwool-4,Diggersby-4,Cinccino-4,Galvantula-4,Eldegoss-4,Cherrim-4,Alcremie-4,Ribombee-4,Vaporeon-4,Jolteon-4,Flareon-4,Espeon-4,Umbreon-4,Leafeon-4,Glaceon-4,Sylveon-4,Aromatisse-4,Barbaracle-4,Clefable-4,Togekiss-4,Snorlax-4,Braviary-4,Mawile-4,Heliolisk-4,Indeedee-Male-3,Indeedee-Female-4,Morpeko-4,Drampa-4,Ditto-4,Silvally-2"
Oratoria,"Rillaboom-4,Cinderace-4,Inteleon-4,Greedent-4,Rillaboom-3,Cinderace-3,Inteleon-3,Greedent-3,Unfezant-3,Obstagoon-3,Dubwool-3,Diggersby-3,Cinccino-3,Galvantula-3,Eldegoss-3,Cherrim-3,Alcremie-3,Ribombee-3,Vaporeon-3,Jolteon-3,Flareon-3,Espeon-3,Umbreon-3,Leafeon-3,Glaceon-3,Sylveon-3,Aromatisse-3,Barbaracle-3,Clefable-3,Togekiss-3,Snorlax-3,Braviary-3,Mawile-3,Heliolisk-3,Indeedee-Male-1,Indeedee-Female-2,Morpeko-3,Drampa-3,Ditto-3,Silvally-1,Unfezant-4,Obstagoon-4,Dubwool-4,Diggersby-4,Cinccino-4,Galvantula-4,Eldegoss-4,Cherrim-4,Alcremie-4,Ribombee-4,Vaporeon-4,Jolteon-4,Flareon-4,Espeon-4,Umbreon-4,Leafeon-4,Glaceon-4,Sylveon-4,Aromatisse-4,Barbaracle-4,Clefable-4,Togekiss-4,Snorlax-4,Braviary-4,Mawile-4,Heliolisk-4,Indeedee-Male-3,Indeedee-Female-4,Morpeko-4,Drampa-4,Ditto-4,Silvally-2"
Wenson,"Greedent-4,Vileplume-4,Bellossom-4,Xatu-4,Greedent-3,Vileplume-3,Bellossom-3,Roserade-3,Xatu-3,Bewear-3,Gardevoir-3,Drifblim-3,Skuntank-3,Gengar-3,Cloyster-3,Garbodor-3,Ribombee-3,Vaporeon-3,Umbreon-3,Slurpuff-3,Aromatisse-3,Wobbuffet-3,Lanturn-3,Toxicroak-3,Hatterene-3,Throh-3,Weezing-3,Snorlax-3,Drapion-3,Copperajah-3,Qwilfish-3,Toxapex-3,Toxtricity-Amped-1,Toxtricity-Low Key-2,Trevenant-3,Togedemaru-3,Wailord-3,Lapras-3,Roserade-4,Bewear-4,Gardevoir-4,Drifblim-4,Skuntank-4,Gengar-4,Cloyster-4,Garbodor-4,Ribombee-4,Vaporeon-4,Umbreon-4,Slurpuff-4,Aromatisse-4,Wobbuffet-4,Lanturn-4,Toxicroak-4,Hatterene-4,Throh-4,Weezing-4,Snorlax-4,Drapion-4,Copperajah-4,Qwilfish-4,Toxapex-4,Toxtricity-Low Key-3,Toxtricity-Amped-4,Trevenant-4,Togedemaru-4,Wailord-4,Lapras-4"
Lia,"Greedent-4,Vileplume-4,Bellossom-4,Xatu-4,Greedent-3,Vileplume-3,Bellossom-3,Roserade-3,Xatu-3,Bewear-3,Gardevoir-3,Drifblim-3,Skuntank-3,Gengar-3,Cloyster-3,Garbodor-3,Ribombee-3,Vaporeon-3,Umbreon-3,Slurpuff-3,Aromatisse-3,Wobbuffet-3,Lanturn-3,Hatterene-3,Salazzle-3,Throh-3,Weezing-3,Snorlax-3,Drapion-3,Copperajah-3,Qwilfish-3,Toxapex-3,Toxtricity-Amped-1,Toxtricity-Low Key-2,Trevenant-3,Togedemaru-3,Wailord-3,Lapras-3,Roserade-4,Bewear-4,Gardevoir-4,Drifblim-4,Skuntank-4,Gengar-4,Cloyster-4,Garbodor-4,Ribombee-4,Vaporeon-4,Umbreon-4,Slurpuff-4,Aromatisse-4,Wobbuffet-4,Lanturn-4,Hatterene-4,Salazzle-4,Throh-4,Weezing-4,Snorlax-4,Drapion-4,Copperajah-4,Qwilfish-4,Toxapex-4,Toxtricity-Low Key-3,Toxtricity-Amped-4,Trevenant-4,Togedemaru-4,Wailord-4,Lapras-4"
Elwood,"Greedent-4,Claydol-4,Musharna-4,Bronzong-4,Greedent-3,Claydol-3,Musharna-3,Klinklang-3,Bronzong-3,Gardevoir-3,Dusknoir-3,Wishiwashi-3,Pyukumuku-3,Coalossal-3,Gigalith-3,Steelix-3,Alcremie-3,Ribombee-3,Ferrothorn-3,Sylveon-3,Appletun-1,Slurpuff-3,Aromatisse-3,Shuckle-3,Cursola-3,Grimmsnarl-3,Hatterene-3,Weezing-3,Sudowoodo-3,Clefable-3,Togekiss-3,Snorlax-3,Whimsicott-3,Reuniclus-3,Escavalier-3,Beheeyem-3,Chandelure-3,Mawile-3,Torkoal-3,Mimikyu-3,Copperajah-3,Jellicent-3,Runerigus-3,Rapidash-3,Shiinotic-3,Oranguru-3,Lunatone-3,Solrock-3,Pincurchin-3,Avalugg-3,Gardevoir-4,Wishiwashi-4,Pyukumuku-4,Coalossal-4,Gigalith-4,Steelix-4,Alcremie-4,Ribombee-4,Ferrothorn-4,Sylveon-4,Appletun-2,Slurpuff-4,Aromatisse-4,Shuckle-4,Cursola-4,Grimmsnarl-4,Hatterene-4,Weezing-4,Sudowoodo-4,Clefable-4,Togekiss-4,Snorlax-4,Whimsicott-4,Reuniclus-4,Escavalier-4,Beheeyem-4,Chandelure-4,Mawile-4,Torkoal-4,Mimikyu-4,Copperajah-4,Jellicent-4,Runerigus-4,Rapidash-4,Shiinotic-4,Oranguru-4,Lunatone-4,Solrock-4,Pincurchin-4,Avalugg-4"
Mika,"Greedent-4,Unfezant-4,Thievul-4,Obstagoon-4,Greedent-3,Unfezant-3,Thievul-3,Obstagoon-3,Dubwool-3,Shiftry-3,Liepard-3,Diggersby-3,Cinccino-3,Bewear-3,Crawdaunt-3,Pangoro-3,Skuntank-3,Umbreon-3,Scrafty-3,Grimmsnarl-3,Bisharp-3,Snorlax-3,Braviary-3,Mandibuzz-3,Drapion-3,Malamar-3,Weavile-3,Sableye-3,Heliolisk-3,Indeedee-Male-1,Indeedee-Female-2,Morpeko-3,Drampa-3,Ditto-3,Silvally-1,Tyranitar-1,Hydreigon-1,Dubwool-4,Shiftry-4,Liepard-4,Diggersby-4,Cinccino-4,Bewear-4,Crawdaunt-4,Pangoro-4,Skuntank-4,Umbreon-4,Scrafty-4,Grimmsnarl-4,Bisharp-4,Snorlax-4,Braviary-4,Mandibuzz-4,Drapion-4,Malamar-4,Weavile-4,Sableye-4,Heliolisk-4,Indeedee-Male-3,Indeedee-Female-4,Morpeko-4,Drampa-4,Ditto-4,Silvally-2,Tyranitar-2,Hydreigon-2"
Wellington,"Rillaboom-4,Cinderace-4,Inteleon-4,Arcanine-4,Rillaboom-3,Cinderace-3,Inteleon-3,Arcanine-3,Vanilluxe-3,Mamoswine-3,Froslass-3,Golurk-3,Shedinja-3,Drifblim-3,Dusknoir-3,Gengar-3,Gyarados-3,Milotic-3,Noivern-3,Gourgeist-3,Golisopod-3,Cursola-3,Togekiss-3,Snorlax-3,Rhyperior-3,Chandelure-3,Sableye-3,Mimikyu-3,Jellicent-3,Haxorus-3,Runerigus-3,Aegislash-3,Polteageist-3,Trevenant-3,Dhelmise-3,Lapras-3,Darmanitan-3,Charizard-1,Silvally-1,Tyranitar-1,Hydreigon-1,Goodra-1,Kommo-o-1,Dragapult-1,Vanilluxe-4,Mamoswine-4,Froslass-4,Golurk-4,Shedinja-4,Drifblim-4,Dusknoir-4,Gengar-4,Gyarados-4,Milotic-4,Noivern-4,Gourgeist-4,Golisopod-4,Cursola-4,Togekiss-4,Snorlax-4,Rhyperior-4,Chandelure-4,Sableye-4,Mimikyu-4,Jellicent-4,Haxorus-4,Runerigus-4,Aegislash-4,Polteageist-4,Trevenant-4,Dhelmise-4,Lapras-4,Darmanitan-4,Charizard-2,Silvally-2,Tyranitar-2,Hydreigon-2,Goodra-2,Kommo-o-2,Dragapult-2"
Fairamay,"Rillaboom-4,Cinderace-4,Inteleon-4,Arcanine-4,Rillaboom-3,Cinderace-3,Inteleon-3,Arcanine-3,Vanilluxe-3,Mamoswine-3,Froslass-3,Golurk-3,Shedinja-3,Drifblim-3,Dusknoir-3,Gengar-3,Gyarados-3,Milotic-3,Noivern-3,Gourgeist-3,Golisopod-3,Cursola-3,Togekiss-3,Snorlax-3,Rhyperior-3,Chandelure-3,Sableye-3,Mimikyu-3,Jellicent-3,Haxorus-3,Runerigus-3,Aegislash-3,Polteageist-3,Trevenant-3,Dhelmise-3,Lapras-3,Darmanitan-3,Charizard-1,Silvally-1,Tyranitar-1,Hydreigon-1,Goodra-1,Kommo-o-1,Dragapult-1,Vanilluxe-4,Mamoswine-4,Froslass-4,Golurk-4,Shedinja-4,Drifblim-4,Dusknoir-4,Gengar-4,Gyarados-4,Milotic-4,Noivern-4,Gourgeist-4,Golisopod-4,Cursola-4,Togekiss-4,Snorlax-4,Rhyperior-4,Chandelure-4,Sableye-4,Mimikyu-4,Jellicent-4,Haxorus-4,Runerigus-4,Aegislash-4,Polteageist-4,Trevenant-4,Dhelmise-4,Lapras-4,Darmanitan-4,Charizard-2,Silvally-2,Tyranitar-2,Hydreigon-2,Goodra-2,Kommo-o-2,Dragapult-2"
McKinzie,"Orbeetle-4,Noctowl-4,Roserade-4,Claydol-4,Orbeetle-1,Noctowl-1,Roserade-1,Claydol-1,Musharna-1,Xatu-1,Bronzong-1,Gardevoir-1,Gallade-1,Gengar-1,Swoobat-1,Espeon-1,Glaceon-1,Wobbuffet-1,Cursola-1,Hatterene-1,Togekiss-1,Gothitelle-1,Reuniclus-1,Beheeyem-1,Malamar-1,Sigilyph-1,Polteageist-1,Oranguru-1,Lunatone-1,Solrock-1,Frosmoth-1,Drampa-1,Mr. Rime-1,Darmanitan-1,Orbeetle-2,Noctowl-2,Roserade-2,Claydol-2,Musharna-2,Xatu-2,Bronzong-2,Gardevoir-2,Gallade-2,Gengar-2,Swoobat-2,Espeon-2,Glaceon-2,Wobbuffet-2,Cursola-2,Hatterene-2,Togekiss-2,Gothitelle-2,Reuniclus-2,Beheeyem-2,Malamar-2,Sigilyph-2,Polteageist-2,Oranguru-2,Lunatone-2,Solrock-2,Frosmoth-2,Drampa-2,Mr. Rime-2,Darmanitan-2,Orbeetle-3,Noctowl-3,Roserade-3,Claydol-3,Musharna-3,Xatu-3,Bronzong-3,Gardevoir-3,Gallade-3,Gengar-3,Swoobat-3,Espeon-3,Glaceon-3,Meowstic-1,Meowstic-2,Wobbuffet-3,Cursola-3,Hatterene-3,Togekiss-3,Gothitelle-3,Reuniclus-3,Beheeyem-3,Malamar-3,Sigilyph-3,Polteageist-3,Indeedee-Male-1,Oranguru-3,Lunatone-3,Solrock-3,Frosmoth-3,Drampa-3,Mr. Rime-3,Darmanitan-3,Hydreigon-1,Musharna-4,Xatu-4,Bronzong-4,Gardevoir-4,Gallade-4,Gengar-4,Swoobat-4,Espeon-4,Glaceon-4,Meowstic-3,Meowstic-4,Wobbuffet-4,Cursola-4,Hatterene-4,Togekiss-4,Gothitelle-4,Reuniclus-4,Beheeyem-4,Malamar-4,Sigilyph-4,Polteageist-4,Indeedee-Male-3,Oranguru-4,Lunatone-4,Solrock-4,Frosmoth-4,Drampa-4,Mr. Rime-4,Darmanitan-4,Hydreigon-2"
